image_path,category,defect_type,is_defect,fault_class,defect_area_ratio,vibration_file,vibration_severity,vibration_window_idx,fault_class_idx,sample_id
data/raw/mvtec/bottle/train/good/017.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,195,-1,00017
data/raw/mvtec/bottle/train/good/018.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,13,-1,00018
data/raw/mvtec/bottle/train/good/019.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,97,-1,00019
data/raw/mvtec/bottle/train/good/020.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,91,-1,00020
data/raw/mvtec/bottle/train/good/021.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,154,-1,00021
data/raw/mvtec/bottle/train/good/022.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,103,-1,00022
data/raw/mvtec/bottle/train/good/023.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,93,-1,00023
data/raw/mvtec/bottle/train/good/024.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,68,-1,00024
data/raw/mvtec/bottle/train/good/025.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,118,-1,00025
data/raw/mvtec/bottle/train/good/026.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,20,-1,00026
data/raw/mvtec/bottle/train/good/027.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,212,-1,00027
data/raw/mvtec/bottle/train/good/028.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,147,-1,00028
data/raw/mvtec/bottle/train/good/029.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,90,-1,00029
data/raw/mvtec/bottle/train/good/030.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,11,-1,00030
data/raw/mvtec/bottle/train/good/031.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,197,-1,00031
data/raw/mvtec/bottle/train/good/032.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,20,-1,00032
data/raw/mvtec/bottle/train/good/033.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,110,-1,00033
data/raw/mvtec/bottle/train/good/034.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,97,-1,00034
data/raw/mvtec/bottle/train/good/035.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,116,-1,00035
data/raw/mvtec/bottle/train/good/036.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,41,-1,00036
data/raw/mvtec/bottle/train/good/037.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,45,-1,00037
data/raw/mvtec/bottle/train/good/038.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,171,-1,00038
data/raw/mvtec/bottle/train/good/039.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,179,-1,00039
data/raw/mvtec/bottle/train/good/040.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,77,-1,00040
data/raw/mvtec/bottle/train/good/041.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,136,-1,00041
data/raw/mvtec/bottle/train/good/042.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,20,-1,00042
data/raw/mvtec/bottle/train/good/043.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,48,-1,00043
data/raw/mvtec/bottle/train/good/044.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,163,-1,00044
data/raw/mvtec/bottle/train/good/045.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,87,-1,00045
data/raw/mvtec/bottle/train/good/046.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,107,-1,00046
data/raw/mvtec/bottle/train/good/047.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,58,-1,00047
data/raw/mvtec/bottle/train/good/048.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,103,-1,00048
data/raw/mvtec/bottle/train/good/049.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,102,-1,00049
data/raw/mvtec/bottle/train/good/050.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,16,-1,00050
data/raw/mvtec/bottle/train/good/051.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,233,-1,00051
data/raw/mvtec/bottle/train/good/052.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,54,-1,00052
data/raw/mvtec/bottle/train/good/053.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,101,-1,00053
data/raw/mvtec/bottle/train/good/054.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,36,-1,00054
data/raw/mvtec/bottle/train/good/055.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,35,-1,00055
data/raw/mvtec/bottle/train/good/056.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,95,-1,00056
data/raw/mvtec/bottle/train/good/057.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,191,-1,00057
data/raw/mvtec/bottle/train/good/058.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,114,-1,00058
data/raw/mvtec/bottle/train/good/059.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,92,-1,00059
data/raw/mvtec/bottle/train/good/060.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,35,-1,00060
data/raw/mvtec/bottle/train/good/061.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,11,-1,00061
data/raw/mvtec/bottle/train/good/062.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,110,-1,00062
data/raw/mvtec/bottle/train/good/063.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,39,-1,00063
data/raw/mvtec/bottle/train/good/064.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,202,-1,00064
data/raw/mvtec/bottle/train/good/065.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,152,-1,00065
data/raw/mvtec/bottle/train/good/066.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,98,-1,00066
data/raw/mvtec/bottle/train/good/067.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,152,-1,00067
data/raw/mvtec/bottle/train/good/068.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,135,-1,00068
data/raw/mvtec/bottle/train/good/069.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,70,-1,00069
data/raw/mvtec/bottle/train/good/070.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,174,-1,00070
data/raw/mvtec/bottle/train/good/071.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,174,-1,00071
data/raw/mvtec/bottle/train/good/072.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,196,-1,00072
data/raw/mvtec/bottle/train/good/073.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,28,-1,00073
data/raw/mvtec/bottle/train/good/074.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,55,-1,00074
data/raw/mvtec/bottle/train/good/075.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,58,-1,00075
data/raw/mvtec/bottle/train/good/076.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,184,-1,00076
data/raw/mvtec/bottle/train/good/077.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,64,-1,00077
data/raw/mvtec/bottle/train/good/078.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,129,-1,00078
data/raw/mvtec/bottle/train/good/079.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,222,-1,00079
data/raw/mvtec/bottle/train/good/080.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,215,-1,00080
data/raw/mvtec/bottle/train/good/081.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,39,-1,00081
data/raw/mvtec/bottle/train/good/082.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,195,-1,00082
data/raw/mvtec/bottle/train/good/083.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,138,-1,00083
data/raw/mvtec/bottle/train/good/084.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,76,-1,00084
data/raw/mvtec/bottle/train/good/085.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,125,-1,00085
data/raw/mvtec/bottle/train/good/086.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,28,-1,00086
data/raw/mvtec/bottle/train/good/087.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,224,-1,00087
data/raw/mvtec/bottle/train/good/088.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,61,-1,00088
data/raw/mvtec/bottle/train/good/089.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,61,-1,00089
data/raw/mvtec/bottle/train/good/090.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,21,-1,00090
data/raw/mvtec/bottle/train/good/091.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,104,-1,00091
data/raw/mvtec/bottle/train/good/092.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,194,-1,00092
data/raw/mvtec/bottle/train/good/093.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,16,-1,00093
data/raw/mvtec/bottle/train/good/094.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,70,-1,00094
data/raw/mvtec/bottle/train/good/095.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,67,-1,00095
data/raw/mvtec/bottle/train/good/096.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,27,-1,00096
data/raw/mvtec/bottle/train/good/097.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,182,-1,00097
data/raw/mvtec/bottle/train/good/098.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,102,-1,00098
data/raw/mvtec/bottle/train/good/099.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,112,-1,00099
data/raw/mvtec/bottle/train/good/100.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,30,-1,00100
data/raw/mvtec/bottle/train/good/101.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,57,-1,00101
data/raw/mvtec/bottle/train/good/102.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,86,-1,00102
data/raw/mvtec/bottle/train/good/103.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,150,-1,00103
data/raw/mvtec/bottle/train/good/104.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,150,-1,00104
data/raw/mvtec/bottle/train/good/105.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,1,-1,00105
data/raw/mvtec/bottle/train/good/106.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,181,-1,00106
data/raw/mvtec/bottle/train/good/107.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,58,-1,00107
data/raw/mvtec/bottle/train/good/108.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,231,-1,00108
data/raw/mvtec/bottle/train/good/109.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,220,-1,00109
data/raw/mvtec/bottle/train/good/110.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,18,-1,00110
data/raw/mvtec/bottle/train/good/111.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,71,-1,00111
data/raw/mvtec/bottle/train/good/112.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,54,-1,00112
data/raw/mvtec/bottle/train/good/113.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,185,-1,00113
data/raw/mvtec/bottle/train/good/114.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,62,-1,00114
data/raw/mvtec/bottle/train/good/115.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,206,-1,00115
data/raw/mvtec/bottle/train/good/116.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,24,-1,00116
data/raw/mvtec/bottle/train/good/117.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,24,-1,00117
data/raw/mvtec/bottle/train/good/118.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,90,-1,00118
data/raw/mvtec/bottle/train/good/119.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,105,-1,00119
data/raw/mvtec/bottle/train/good/120.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,110,-1,00120
data/raw/mvtec/bottle/train/good/121.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,172,-1,00121
data/raw/mvtec/bottle/train/good/122.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,15,-1,00122
data/raw/mvtec/bottle/train/good/123.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,186,-1,00123
data/raw/mvtec/bottle/train/good/124.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,204,-1,00124
data/raw/mvtec/bottle/train/good/125.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,63,-1,00125
data/raw/mvtec/bottle/train/good/126.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,48,-1,00126
data/raw/mvtec/bottle/train/good/127.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,17,-1,00127
data/raw/mvtec/bottle/train/good/128.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,46,-1,00128
data/raw/mvtec/bottle/train/good/129.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,118,-1,00129
data/raw/mvtec/bottle/train/good/130.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,111,-1,00130
data/raw/mvtec/bottle/train/good/131.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,113,-1,00131
data/raw/mvtec/bottle/train/good/132.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,12,-1,00132
data/raw/mvtec/bottle/train/good/133.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,23,-1,00133
data/raw/mvtec/bottle/train/good/134.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,42,-1,00134
data/raw/mvtec/bottle/train/good/135.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,124,-1,00135
data/raw/mvtec/bottle/train/good/136.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,27,-1,00136
data/raw/mvtec/bottle/train/good/137.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,115,-1,00137
data/raw/mvtec/bottle/train/good/138.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,21,-1,00138
data/raw/mvtec/bottle/train/good/139.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,0,-1,00139
data/raw/mvtec/bottle/train/good/140.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,33,-1,00140
data/raw/mvtec/bottle/train/good/141.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,73,-1,00141
data/raw/mvtec/bottle/train/good/142.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,89,-1,00142
data/raw/mvtec/bottle/train/good/143.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,19,-1,00143
data/raw/mvtec/bottle/train/good/144.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,37,-1,00144
data/raw/mvtec/bottle/train/good/145.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,7,-1,00145
data/raw/mvtec/bottle/train/good/146.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,95,-1,00146
data/raw/mvtec/bottle/train/good/147.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,14,-1,00147
data/raw/mvtec/bottle/train/good/148.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,149,-1,00148
data/raw/mvtec/bottle/train/good/149.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,64,-1,00149
data/raw/mvtec/bottle/train/good/150.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,14,-1,00150
data/raw/mvtec/bottle/train/good/151.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,217,-1,00151
data/raw/mvtec/bottle/train/good/152.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,17,-1,00152
data/raw/mvtec/bottle/train/good/153.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,172,-1,00153
data/raw/mvtec/bottle/train/good/154.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,103,-1,00154
data/raw/mvtec/bottle/train/good/155.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,227,-1,00155
data/raw/mvtec/bottle/train/good/156.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,148,-1,00156
data/raw/mvtec/bottle/train/good/157.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,158,-1,00157
data/raw/mvtec/bottle/train/good/158.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,107,-1,00158
data/raw/mvtec/bottle/train/good/159.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,33,-1,00159
data/raw/mvtec/bottle/train/good/160.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,171,-1,00160
data/raw/mvtec/bottle/train/good/161.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,30,-1,00161
data/raw/mvtec/bottle/train/good/162.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,101,-1,00162
data/raw/mvtec/bottle/train/good/163.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,171,-1,00163
data/raw/mvtec/bottle/train/good/164.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,58,-1,00164
data/raw/mvtec/bottle/train/good/165.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,192,-1,00165
data/raw/mvtec/bottle/train/good/166.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,2,-1,00166
data/raw/mvtec/bottle/train/good/167.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,159,-1,00167
data/raw/mvtec/bottle/train/good/168.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,18,-1,00168
data/raw/mvtec/bottle/train/good/169.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,129,-1,00169
data/raw/mvtec/bottle/train/good/170.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,33,-1,00170
data/raw/mvtec/bottle/train/good/171.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,225,-1,00171
data/raw/mvtec/bottle/train/good/172.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,225,-1,00172
data/raw/mvtec/bottle/train/good/173.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,94,-1,00173
data/raw/mvtec/bottle/train/good/174.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,20,-1,00174
data/raw/mvtec/bottle/train/good/175.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,213,-1,00175
data/raw/mvtec/bottle/train/good/176.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,156,-1,00176
data/raw/mvtec/bottle/train/good/177.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,170,-1,00177
data/raw/mvtec/bottle/train/good/178.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,169,-1,00178
data/raw/mvtec/bottle/train/good/179.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,224,-1,00179
data/raw/mvtec/bottle/train/good/180.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,67,-1,00180
data/raw/mvtec/bottle/train/good/181.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,227,-1,00181
data/raw/mvtec/bottle/train/good/182.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,190,-1,00182
data/raw/mvtec/bottle/train/good/183.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,69,-1,00183
data/raw/mvtec/bottle/train/good/184.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,77,-1,00184
data/raw/mvtec/bottle/train/good/185.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,183,-1,00185
data/raw/mvtec/bottle/train/good/186.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,52,-1,00186
data/raw/mvtec/bottle/train/good/187.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,64,-1,00187
data/raw/mvtec/bottle/train/good/188.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,64,-1,00188
data/raw/mvtec/bottle/train/good/189.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,23,-1,00189
data/raw/mvtec/bottle/train/good/190.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,106,-1,00190
data/raw/mvtec/bottle/train/good/191.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,11,-1,00191
data/raw/mvtec/bottle/train/good/192.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,85,-1,00192
data/raw/mvtec/bottle/train/good/193.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,81,-1,00193
data/raw/mvtec/bottle/train/good/194.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,41,-1,00194
data/raw/mvtec/bottle/train/good/195.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,141,-1,00195
data/raw/mvtec/bottle/train/good/196.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,71,-1,00196
data/raw/mvtec/bottle/train/good/197.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,28,-1,00197
data/raw/mvtec/bottle/train/good/198.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,226,-1,00198
data/raw/mvtec/bottle/train/good/199.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,69,-1,00199
data/raw/mvtec/bottle/train/good/200.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,213,-1,00200
data/raw/mvtec/bottle/train/good/201.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,149,-1,00201
data/raw/mvtec/bottle/train/good/202.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,110,-1,00202
data/raw/mvtec/bottle/train/good/203.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,10,-1,00203
data/raw/mvtec/bottle/train/good/204.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,93,-1,00204
data/raw/mvtec/bottle/train/good/205.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,230,-1,00205
data/raw/mvtec/bottle/train/good/206.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,53,-1,00206
