image_path,category,defect_type,is_defect,fault_class,defect_area_ratio,vibration_file,vibration_severity,vibration_window_idx,fault_class_idx,sample_id
data/raw/mvtec/metal_nut/train/good/197.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,11,-1,489
data/raw/mvtec/screw/train/good/127.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,39,-1,709
data/raw/mvtec/capsule/train/good/074.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,25,-1,1090
data/raw/mvtec/bottle/test/broken_large/005.png,bottle,broken_large,1,inner_race,0.0409888888888888,data/raw/cwru/cwru/IR014_3.mat,14.0,17,1,255
data/raw/mvtec/capsule/test/crack/007.png,capsule,crack,1,inner_race,0.004835,data/raw/cwru/cwru/IR007_1.mat,7.0,9,1,1288
data/raw/mvtec/screw/train/good/294.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,45,-1,876
data/raw/mvtec/bottle/test/good/003.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,161,-1,212
data/raw/mvtec/screw/test/scratch_neck/000.png,screw,scratch_neck,1,outer_race,0.0026798248291015,data/raw/cwru/cwru/OR0076_1.mat,7.0,15,0,967
data/raw/mvtec/bottle/train/good/159.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,26,-1,159
data/raw/mvtec/metal_nut/train/good/046.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,9,-1,338
data/raw/mvtec/metal_nut/train/good/153.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,55,-1,445
data/raw/mvtec/metal_nut/train/good/123.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,86,-1,415
data/raw/mvtec/capsule/train/good/019.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,127,-1,1035
data/raw/mvtec/capsule/test/poke/003.png,capsule,poke,1,ball,0.001901,data/raw/cwru/cwru/B014_3.mat,14.0,5,2,1307
data/raw/mvtec/screw/train/good/012.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,52,-1,594
data/raw/mvtec/screw/train/good/209.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,139,-1,791
data/raw/mvtec/bottle/train/good/194.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,104,-1,194
data/raw/mvtec/screw/train/good/196.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,132,-1,778
data/raw/mvtec/bottle/train/good/153.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,95,-1,153
data/raw/mvtec/screw/train/good/165.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,128,-1,747
data/raw/mvtec/screw/test/good/027.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,103,-1,929
data/raw/mvtec/metal_nut/train/good/092.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,106,-1,384
data/raw/mvtec/screw/train/good/296.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,55,-1,878
data/raw/mvtec/bottle/train/good/079.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,101,-1,79
data/raw/mvtec/bottle/train/good/003.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,115,-1,3
data/raw/mvtec/metal_nut/train/good/078.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,117,-1,370
data/raw/mvtec/capsule/train/good/052.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,128,-1,1068
data/raw/mvtec/bottle/train/good/145.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,9,-1,145
data/raw/mvtec/bottle/train/good/114.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,135,-1,114
data/raw/mvtec/metal_nut/train/good/083.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,23,-1,375
data/raw/mvtec/bottle/train/good/075.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,20,-1,75
data/raw/mvtec/screw/train/good/163.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,161,-1,745
data/raw/mvtec/screw/test/manipulated_front/023.png,screw,manipulated_front,1,ball,0.0024061203002929,data/raw/cwru/cwru/B021_2.mat,21.0,29,2,1015
data/raw/mvtec/bottle/train/good/157.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,121,-1,157
data/raw/mvtec/screw/train/good/010.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,54,-1,592
data/raw/mvtec/metal_nut/train/good/010.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,132,-1,302
data/raw/mvtec/capsule/train/good/050.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,102,-1,1066
data/raw/mvtec/capsule/train/good/101.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,22,-1,1117
data/raw/mvtec/bottle/test/broken_large/003.png,bottle,broken_large,1,inner_race,0.2741864197530864,data/raw/cwru/cwru/IR007_0.mat,7.0,32,1,253
data/raw/mvtec/metal_nut/test/scratch/014.png,metal_nut,scratch,1,outer_race,0.0372510204081632,data/raw/cwru/cwru/OR0146_1.mat,14.0,25,0,548
data/raw/mvtec/metal_nut/train/good/004.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,138,-1,296
data/raw/mvtec/bottle/train/good/041.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,73,-1,41
data/raw/mvtec/capsule/test/good/018.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,6,-1,1253
data/raw/mvtec/capsule/test/poke/018.png,capsule,poke,1,ball,0.002276,data/raw/cwru/cwru/B014_2.mat,14.0,19,2,1322
data/raw/mvtec/bottle/train/good/126.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,136,-1,126
data/raw/mvtec/bottle/test/broken_small/010.png,bottle,broken_small,1,inner_race,0.0458975308641975,data/raw/cwru/cwru/IR021_1.mat,21.0,27,1,280
data/raw/mvtec/metal_nut/train/good/081.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,75,-1,373
data/raw/mvtec/screw/test/good/034.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,88,-1,936
data/raw/mvtec/screw/train/good/154.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,60,-1,736
data/raw/mvtec/capsule/train/good/036.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,145,-1,1052
data/raw/mvtec/screw/train/good/189.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,60,-1,771
data/raw/mvtec/capsule/train/good/180.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,78,-1,1196
data/raw/mvtec/bottle/train/good/185.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,162,-1,185
data/raw/mvtec/bottle/train/good/112.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,33,-1,112
data/raw/mvtec/capsule/test/poke/017.png,capsule,poke,1,ball,0.001274,data/raw/cwru/cwru/B021_0.mat,21.0,22,2,1321
data/raw/mvtec/metal_nut/test/good/014.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,125,-1,526
data/raw/mvtec/screw/train/good/303.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,77,-1,885
data/raw/mvtec/metal_nut/train/good/159.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,107,-1,451
data/raw/mvtec/bottle/test/broken_small/002.png,bottle,broken_small,1,inner_race,0.0363654320987654,data/raw/cwru/cwru/IR021_1.mat,21.0,32,1,272
data/raw/mvtec/screw/train/good/123.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,53,-1,705
data/raw/mvtec/screw/train/good/239.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,18,-1,821
data/raw/mvtec/screw/train/good/157.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,63,-1,739
data/raw/mvtec/metal_nut/test/scratch/013.png,metal_nut,scratch,1,outer_race,0.0436714285714285,data/raw/cwru/cwru/OR0146_2.mat,14.0,38,0,547
data/raw/mvtec/bottle/train/good/063.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,20,-1,63
data/raw/mvtec/screw/test/manipulated_front/010.png,screw,manipulated_front,1,ball,0.003519058227539,data/raw/cwru/cwru/B021_3.mat,21.0,33,2,1002
data/raw/mvtec/capsule/train/good/173.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,26,-1,1189
data/raw/mvtec/bottle/train/good/191.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,84,-1,191
data/raw/mvtec/capsule/train/good/029.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,159,-1,1045
data/raw/mvtec/bottle/train/good/107.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,141,-1,107
data/raw/mvtec/metal_nut/test/bent/015.png,metal_nut,bent,1,inner_race,0.0358959183673469,data/raw/cwru/cwru/IR021_2.mat,21.0,26,1,572
data/raw/mvtec/screw/train/good/134.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,115,-1,716
data/raw/mvtec/screw/test/good/026.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,137,-1,928
data/raw/mvtec/screw/train/good/265.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,76,-1,847
data/raw/mvtec/metal_nut/train/good/049.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,83,-1,341
data/raw/mvtec/bottle/test/contamination/001.png,bottle,contamination,1,outer_race,0.071753086419753,data/raw/cwru/cwru/OR0216_2.mat,21.0,34,0,230
data/raw/mvtec/screw/train/good/247.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,89,-1,829
data/raw/mvtec/bottle/train/good/043.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,8,-1,43
data/raw/mvtec/bottle/test/contamination/012.png,bottle,contamination,1,outer_race,0.1513679012345679,data/raw/cwru/cwru/OR0216_0.mat,21.0,16,0,241
data/raw/mvtec/bottle/train/good/085.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,129,-1,85
data/raw/mvtec/bottle/train/good/150.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,122,-1,150
data/raw/mvtec/bottle/test/good/000.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,51,-1,209
data/raw/mvtec/metal_nut/train/good/096.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,63,-1,388
data/raw/mvtec/screw/train/good/149.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,76,-1,731
data/raw/mvtec/bottle/test/good/006.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,80,-1,215
data/raw/mvtec/metal_nut/train/good/186.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,19,-1,478
data/raw/mvtec/screw/train/good/169.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,90,-1,751
data/raw/mvtec/screw/train/good/140.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,149,-1,722
data/raw/mvtec/metal_nut/train/good/124.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,113,-1,416
data/raw/mvtec/capsule/train/good/083.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,19,-1,1099
data/raw/mvtec/bottle/train/good/193.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,3,-1,193
data/raw/mvtec/metal_nut/train/good/103.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,103,-1,395
data/raw/mvtec/metal_nut/train/good/048.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,14,-1,340
data/raw/mvtec/capsule/train/good/200.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,105,-1,1216
data/raw/mvtec/metal_nut/train/good/089.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,41,-1,381
data/raw/mvtec/bottle/train/good/190.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,11,-1,190
data/raw/mvtec/capsule/test/good/002.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,46,-1,1237
data/raw/mvtec/metal_nut/train/good/122.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,45,-1,414
data/raw/mvtec/metal_nut/train/good/036.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,43,-1,328
data/raw/mvtec/metal_nut/train/good/017.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,10,-1,309
data/raw/mvtec/bottle/test/broken_small/018.png,bottle,broken_small,1,inner_race,0.0571777777777777,data/raw/cwru/cwru/IR014_3.mat,14.0,16,1,288
data/raw/mvtec/capsule/test/squeeze/003.png,capsule,squeeze,1,ball,0.003413,data/raw/cwru/cwru/B007_3.mat,7.0,6,2,1328
data/raw/mvtec/capsule/train/good/114.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,30,-1,1130
data/raw/mvtec/bottle/train/good/192.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,23,-1,192
data/raw/mvtec/screw/train/good/146.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,140,-1,728
data/raw/mvtec/metal_nut/train/good/213.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,74,-1,505
data/raw/mvtec/metal_nut/train/good/015.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,71,-1,307
data/raw/mvtec/capsule/test/good/009.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,25,-1,1244
data/raw/mvtec/capsule/train/good/181.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,25,-1,1197
data/raw/mvtec/metal_nut/train/good/137.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,134,-1,429
data/raw/mvtec/bottle/test/good/013.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,84,-1,222
data/raw/mvtec/metal_nut/test/good/001.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,121,-1,513
data/raw/mvtec/metal_nut/train/good/151.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,78,-1,443
data/raw/mvtec/screw/test/scratch_head/015.png,screw,scratch_head,1,outer_race,0.0033807754516601,data/raw/cwru/cwru/OR0076_0.mat,7.0,8,0,958
data/raw/mvtec/capsule/train/good/003.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,27,-1,1019
data/raw/mvtec/bottle/train/good/081.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,118,-1,81
data/raw/mvtec/screw/train/good/148.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,8,-1,730
data/raw/mvtec/capsule/train/good/054.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,68,-1,1070
data/raw/mvtec/bottle/train/good/039.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,99,-1,39
data/raw/mvtec/metal_nut/train/good/180.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,46,-1,472
data/raw/mvtec/capsule/train/good/022.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,31,-1,1038
data/raw/mvtec/metal_nut/test/good/004.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,68,-1,516
data/raw/mvtec/metal_nut/train/good/202.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,2,-1,494
data/raw/mvtec/screw/train/good/195.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,38,-1,777
data/raw/mvtec/screw/train/good/004.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,38,-1,586
data/raw/mvtec/screw/train/good/011.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,67,-1,593
data/raw/mvtec/capsule/test/squeeze/008.png,capsule,squeeze,1,ball,0.031191,data/raw/cwru/cwru/B021_2.mat,21.0,11,2,1333
data/raw/mvtec/metal_nut/train/good/209.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,79,-1,501
data/raw/mvtec/bottle/test/broken_small/021.png,bottle,broken_small,1,inner_race,0.0185123456790123,data/raw/cwru/cwru/IR014_0.mat,14.0,1,1,291
data/raw/mvtec/metal_nut/test/scratch/022.png,metal_nut,scratch,1,outer_race,0.0737163265306122,data/raw/cwru/cwru/OR0076_1.mat,7.0,5,0,556
data/raw/mvtec/capsule/test/crack/004.png,capsule,crack,1,inner_race,0.003043,data/raw/cwru/cwru/IR021_1.mat,21.0,29,1,1285
data/raw/mvtec/bottle/train/good/202.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,158,-1,202
data/raw/mvtec/capsule/train/good/146.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,55,-1,1162
data/raw/mvtec/metal_nut/train/good/184.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,26,-1,476
data/raw/mvtec/metal_nut/train/good/071.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,60,-1,363
data/raw/mvtec/screw/train/good/068.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,102,-1,650
data/raw/mvtec/screw/train/good/081.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,44,-1,663
data/raw/mvtec/capsule/train/good/044.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,16,-1,1060
data/raw/mvtec/capsule/train/good/211.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,117,-1,1227
data/raw/mvtec/bottle/test/contamination/009.png,bottle,contamination,1,outer_race,0.1378271604938271,data/raw/cwru/cwru/OR0216_0.mat,21.0,22,0,238
data/raw/mvtec/bottle/test/good/019.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,83,-1,228
data/raw/mvtec/bottle/train/good/151.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,86,-1,151
data/raw/mvtec/screw/train/good/164.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,60,-1,746
data/raw/mvtec/capsule/test/good/014.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,16,-1,1249
data/raw/mvtec/bottle/train/good/060.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,161,-1,60
data/raw/mvtec/screw/train/good/007.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,123,-1,589
data/raw/mvtec/bottle/train/good/018.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,79,-1,18
data/raw/mvtec/capsule/train/good/000.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,121,-1,1016
data/raw/mvtec/bottle/train/good/118.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,129,-1,118
data/raw/mvtec/bottle/train/good/129.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,76,-1,129
data/raw/mvtec/metal_nut/train/good/120.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,54,-1,412
data/raw/mvtec/metal_nut/train/good/090.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,143,-1,382
data/raw/mvtec/screw/train/good/191.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,12,-1,773
data/raw/mvtec/metal_nut/train/good/110.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,52,-1,402
data/raw/mvtec/capsule/train/good/142.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,71,-1,1158
data/raw/mvtec/bottle/test/good/009.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,100,-1,218
data/raw/mvtec/screw/train/good/113.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,84,-1,695
data/raw/mvtec/screw/test/scratch_neck/022.png,screw,scratch_neck,1,outer_race,0.0009851455688476,data/raw/cwru/cwru/OR0146_1.mat,14.0,30,0,989
data/raw/mvtec/screw/train/good/288.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_1.mat,,62,-1,870
data/raw/mvtec/metal_nut/train/good/033.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,8,-1,325
data/raw/mvtec/screw/train/good/077.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,18,-1,659
data/raw/mvtec/screw/train/good/098.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,24,-1,680
data/raw/mvtec/bottle/train/good/025.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,51,-1,25
data/raw/mvtec/bottle/train/good/179.png,bottle,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,11,-1,179
data/raw/mvtec/capsule/test/scratch/015.png,capsule,scratch,1,outer_race,0.012196,data/raw/cwru/cwru/OR0146_0.mat,14.0,13,0,1273
data/raw/mvtec/metal_nut/train/good/139.png,metal_nut,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,101,-1,431
data/raw/mvtec/capsule/train/good/010.png,capsule,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,83,-1,1026
data/raw/mvtec/screw/test/scratch_neck/001.png,screw,scratch_neck,1,outer_race,0.0071001052856445,data/raw/cwru/cwru/OR0076_3.mat,7.0,38,0,968
data/raw/mvtec/capsule/test/squeeze/005.png,capsule,squeeze,1,ball,0.00582,data/raw/cwru/cwru/B014_2.mat,14.0,23,2,1330
data/raw/mvtec/screw/train/good/090.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_3.mat,,120,-1,672
data/raw/mvtec/screw/test/good/019.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_2.mat,,0,-1,921
data/raw/mvtec/screw/train/good/274.png,screw,good,0,none,0.0,data/raw/cwru/cwru/Normal_0.mat,,42,-1,856
